,eid,timestamp,activity,Customer_Order,Transport_Document,Vehicle,Container
5099,drive_term_cr283,2023-08-03T14:38:05.000Z,Drive to Terminal,,,,['cr283']
5100,weigh_cr283,2023-08-03T14:41:09.000Z,Weigh,,,,['cr283']
5101,create_td89,2023-08-03T14:47:39.000Z,Create Transport Document,['co95'],['td89'],,
5102,stock_cr283,2023-08-03T14:51:06.000Z,Place in Stock,,,,['cr283']
5103,pick_cr313,2023-08-03T16:54:30.000Z,Pick Up Empty Container,,,,['cr313']
5104,collect_hu1556,2023-08-03T16:54:30.000Z,Collect Goods,,,,
5105,reg_co100,2023-08-03T17:45:30.000Z,Register Customer Order,['co100'],,,
5106,collect_hu1552,2023-08-04T06:05:55.000Z,Collect Goods,,,,
5107,pick_cr219,2023-08-04T06:15:04.000Z,Pick Up Empty Container,,,,['cr219']
5108,collect_hu1551,2023-08-04T06:20:43.000Z,Collect Goods,,,,
5109,collect_hu1562,2023-08-04T06:23:24.000Z,Collect Goods,,,,
5110,collect_hu1554,2023-08-04T06:41:32.000Z,Collect Goods,,,,
5111,book_vehs_td89,2023-08-04T06:44:12.000Z,Book Vehicles,,['td89'],"['vh21', 'vh24']",
5112,collect_hu1558,2023-08-04T06:45:40.000Z,Collect Goods,,,,
5113,collect_hu1560,2023-08-04T06:53:35.000Z,Collect Goods,,,,
5114,collect_hu1559,2023-08-04T06:56:33.000Z,Collect Goods,,,,
5115,load_truck_hu1554,2023-08-04T07:31:11.000Z,Load Truck,,,,['cr313']
5116,load_truck_hu1556,2023-08-04T07:33:26.000Z,Load Truck,,,,['cr313']
5117,load_truck_hu1552,2023-08-04T07:41:28.000Z,Load Truck,,,,['cr313']
5118,load_truck_hu1562,2023-08-04T07:42:48.000Z,Load Truck,,,,['cr219']
5119,load_truck_hu1551,2023-08-04T07:43:05.000Z,Load Truck,,,,['cr313']
5120,load_truck_hu1560,2023-08-04T07:44:33.000Z,Load Truck,,,,['cr219']
5121,load_truck_hu1558,2023-08-04T07:46:49.000Z,Load Truck,,,,['cr219']
5122,load_truck_hu1559,2023-08-04T08:09:46.000Z,Load Truck,,,,['cr219']
5123,collect_hu1561,2023-08-04T08:09:46.000Z,Collect Goods,,,,
5124,collect_hu1553,2023-08-04T08:15:25.000Z,Collect Goods,,,,
5125,load_truck_hu1561,2023-08-04T08:17:54.000Z,Load Truck,,,,['cr219']
5126,load_truck_hu1553,2023-08-04T08:24:43.000Z,Load Truck,,,,['cr313']
5127,collect_hu1555,2023-08-04T08:24:43.000Z,Collect Goods,,,,
5128,load_truck_hu1555,2023-08-04T08:31:32.000Z,Load Truck,,,,['cr313']
5129,collect_hu1557,2023-08-04T08:31:32.000Z,Collect Goods,,,,
5130,load_truck_hu1557,2023-08-04T08:35:02.000Z,Load Truck,,,,['cr219']
5131,pick_cr306,2023-08-04T08:53:20.000Z,Pick Up Empty Container,,,,['cr306']
5132,collect_hu1566,2023-08-04T08:53:20.000Z,Collect Goods,,,,
5133,drive_term_cr313,2023-08-04T08:57:46.000Z,Drive to Terminal,,,,['cr313']
5134,depart_vh20,2023-08-04T09:00:00.000Z,Depart,,"['td67', 'td71']",['vh20'],"['cr235', 'cr236', 'cr237', 'cr252', 'cr253']"
5135,collect_hu1564,2023-08-04T09:54:19.000Z,Collect Goods,,,,
5136,pick_cr309,2023-08-04T10:03:42.000Z,Pick Up Empty Container,,,,['cr309']
5137,weigh_cr313,2023-08-04T10:05:39.000Z,Weigh,,,,['cr313']
5138,stock_cr313,2023-08-04T11:19:28.000Z,Place in Stock,,,,['cr313']
5139,collect_hu1568,2023-08-04T11:54:53.000Z,Collect Goods,,,,
5140,drive_term_cr219,2023-08-04T12:06:17.000Z,Drive to Terminal,,,,['cr219']
5141,weigh_cr219,2023-08-04T12:17:56.000Z,Weigh,,,,['cr219']
5142,stock_cr219,2023-08-04T12:24:08.000Z,Place in Stock,,,,['cr219']
5143,collect_hu1563,2023-08-04T12:56:14.000Z,Collect Goods,,,,
5144,create_td90,2023-08-04T12:57:03.000Z,Create Transport Document,['co91'],['td90'],,
5145,order_crs_td87,2023-08-04T13:38:22.000Z,Order Empty Containers,,['td87'],,"['cr310', 'cr311']"
5146,pick_cr311,2023-08-04T13:38:22.000Z,Pick Up Empty Container,,,,['cr311']
5147,collect_hu1572,2023-08-04T13:56:43.000Z,Collect Goods,,,,
5148,reg_co101,2023-08-04T14:06:08.000Z,Register Customer Order,['co101'],,,
5149,load_truck_hu1564,2023-08-04T14:07:20.000Z,Load Truck,,,,['cr306']
5150,load_truck_hu1568,2023-08-04T14:22:02.000Z,Load Truck,,,,['cr306']
5151,load_truck_hu1566,2023-08-04T14:23:59.000Z,Load Truck,,,,['cr306']
5152,load_truck_hu1563,2023-08-04T14:26:36.000Z,Load Truck,,,,['cr306']
5153,order_crs_td89,2023-08-04T14:57:53.000Z,Order Empty Containers,,['td89'],,"['cr317', 'cr318', 'cr319', 'cr320', 'cr321']"
5154,load_truck_hu1572,2023-08-04T14:59:16.000Z,Load Truck,,,,['cr309']
5155,collect_hu1575,2023-08-04T14:59:16.000Z,Collect Goods,,,,
5156,collect_hu1571,2023-08-04T16:04:31.000Z,Collect Goods,,,,
5157,pick_cr267,2023-08-04T17:18:54.000Z,Pick Up Empty Container,,,,['cr267']
5158,pick_cr319,2023-08-04T17:50:54.000Z,Pick Up Empty Container,,,,['cr319']
5159,pick_cr321,2023-08-04T19:16:29.000Z,Pick Up Empty Container,,,,['cr321']
5160,load_truck_hu1571,2023-08-07T05:06:45.000Z,Load Truck,,,,['cr309']
5161,collect_hu1565,2023-08-07T05:06:45.000Z,Collect Goods,,,,
5162,load_truck_hu1565,2023-08-07T05:12:46.000Z,Load Truck,,,,['cr306']
5163,collect_hu1570,2023-08-07T05:12:46.000Z,Collect Goods,,,,
5164,load_truck_hu1570,2023-08-07T05:15:10.000Z,Load Truck,,,,['cr309']
5165,collect_hu1581,2023-08-07T05:15:10.000Z,Collect Goods,,,,
5166,collect_hu1573,2023-08-07T05:33:02.000Z,Collect Goods,,,,
5167,collect_hu1574,2023-08-07T05:37:57.000Z,Collect Goods,,,,
5168,collect_hu1569,2023-08-07T05:48:00.000Z,Collect Goods,,,,
5169,load_truck_hu1569,2023-08-07T05:54:00.000Z,Load Truck,,,,['cr309']
5170,collect_hu1591,2023-08-07T05:54:00.000Z,Collect Goods,,,,
5171,to_bay_cr293,2023-08-07T05:55:47.000Z,Bring to Loading Bay,,,,['cr293']
5172,to_bay_cr266,2023-08-07T05:57:29.000Z,Bring to Loading Bay,,,,['cr266']
5173,collect_hu1585,2023-08-07T05:59:48.000Z,Collect Goods,,,,
5174,to_bay_cr219,2023-08-07T06:06:19.000Z,Bring to Loading Bay,,,,['cr219']
5175,load_truck_hu1591,2023-08-07T06:44:02.000Z,Load Truck,,,,['cr321']
5176,load_truck_hu1581,2023-08-07T06:46:30.000Z,Load Truck,,,,['cr267']
5177,load_veh_cr293,2023-08-07T06:57:23.000Z,Load to Vehicle,,,['vh21'],['cr293']
5178,collect_hu1567,2023-08-07T07:22:31.000Z,Collect Goods,,,,
5179,load_truck_hu1567,2023-08-07T07:26:01.000Z,Load Truck,,,,['cr306']
5180,collect_hu1588,2023-08-07T07:26:01.000Z,Collect Goods,,,,
5181,collect_hu1586,2023-08-07T07:28:20.000Z,Collect Goods,,,,
5182,collect_hu1583,2023-08-07T07:35:29.000Z,Collect Goods,,,,
5183,drive_term_cr309,2023-08-07T07:37:53.000Z,Drive to Terminal,,,,['cr309']
5184,pick_cr310,2023-08-07T07:37:53.000Z,Pick Up Empty Container,,,,['cr310']
5185,collect_hu1578,2023-08-07T07:46:46.000Z,Collect Goods,,,,
5186,drive_term_cr306,2023-08-07T07:55:51.000Z,Drive to Terminal,,,,['cr306']
5187,pick_cr312,2023-08-07T07:55:51.000Z,Pick Up Empty Container,,,,['cr312']
5188,load_truck_hu1578,2023-08-07T07:56:17.000Z,Load Truck,,,,['cr267']
5189,collect_hu1595,2023-08-07T07:56:17.000Z,Collect Goods,,,,
5190,to_bay_cr299,2023-08-07T08:02:03.000Z,Bring to Loading Bay,,,,['cr299']
5191,load_veh_cr219,2023-08-07T08:02:23.000Z,Load to Vehicle,,,['vh21'],['cr219']
5192,load_truck_hu1574,2023-08-07T08:02:38.000Z,Load Truck,,,,['cr311']
5193,load_truck_hu1575,2023-08-07T08:06:08.000Z,Load Truck,,,,['cr311']
5194,to_bay_cr294,2023-08-07T08:07:39.000Z,Bring to Loading Bay,,,,['cr294']
5195,load_truck_hu1573,2023-08-07T08:09:53.000Z,Load Truck,,,,['cr311']
5196,load_veh_cr266,2023-08-07T08:19:20.000Z,Load to Vehicle,,,['vh21'],['cr266']
5197,weigh_cr309,2023-08-07T08:19:20.000Z,Weigh,,,,['cr309']
5198,book_vehs_td90,2023-08-07T08:24:40.000Z,Book Vehicles,,['td90'],['vh25'],
5199,load_veh_cr294,2023-08-07T08:25:15.000Z,Load to Vehicle,,,['vh21'],['cr294']
5200,to_bay_cr264,2023-08-07T08:27:45.000Z,Bring to Loading Bay,,,,['cr264']
5201,stock_cr309,2023-08-07T08:28:38.000Z,Place in Stock,,,,['cr309']
5202,load_veh_cr299,2023-08-07T08:32:30.000Z,Load to Vehicle,,,['vh21'],['cr299']
5203,to_bay_cr218,2023-08-07T08:34:31.000Z,Bring to Loading Bay,,,,['cr218']
5204,load_veh_cr264,2023-08-07T08:37:41.000Z,Load to Vehicle,,,['vh21'],['cr264']
5205,to_bay_cr227,2023-08-07T08:43:33.000Z,Bring to Loading Bay,,,,['cr227']
5206,load_veh_cr218,2023-08-07T08:43:48.000Z,Load to Vehicle,,,['vh21'],['cr218']
5207,to_bay_cr313,2023-08-07T08:47:48.000Z,Bring to Loading Bay,,,,['cr313']
5208,to_bay_cr263,2023-08-07T08:50:00.000Z,Bring to Loading Bay,,,,['cr263']
5209,load_veh_cr227,2023-08-07T08:50:28.000Z,Load to Vehicle,,,['vh21'],['cr227']
5210,create_td91,2023-08-07T08:50:38.000Z,Create Transport Document,['co94'],['td91'],,
5211,collect_hu1580,2023-08-07T08:56:38.000Z,Collect Goods,,,,
5212,load_veh_cr263,2023-08-07T08:58:46.000Z,Load to Vehicle,,,['vh21'],['cr263']
5213,weigh_cr306,2023-08-07T08:58:46.000Z,Weigh,,,,['cr306']
5214,load_truck_hu1595,2023-08-07T08:59:33.000Z,Load Truck,,,,['cr310']
5215,reg_co102,2023-08-07T09:17:07.000Z,Register Customer Order,['co102'],,,
5216,load_truck_hu1588,2023-08-07T09:37:16.000Z,Load Truck,,,,['cr319']
5217,order_crs_td90,2023-08-07T09:42:56.000Z,Order Empty Containers,,['td90'],,"['cr322', 'cr323', 'cr324', 'cr325', 'cr326']"
5218,load_truck_hu1586,2023-08-07T09:46:21.000Z,Load Truck,,,,['cr319']
5219,load_truck_hu1583,2023-08-07T09:47:54.000Z,Load Truck,,,,['cr319']
5220,load_truck_hu1585,2023-08-07T09:49:44.000Z,Load Truck,,,,['cr319']
5221,to_bay_cr225,2023-08-07T09:51:09.000Z,Bring to Loading Bay,,,,['cr225']
5222,load_truck_hu1580,2023-08-07T09:58:46.000Z,Load Truck,,,,['cr267']
5223,collect_hu1582,2023-08-07T09:58:46.000Z,Collect Goods,,,,
5224,stock_cr306,2023-08-07T09:59:54.000Z,Place in Stock,,,,['cr306']
5225,load_veh_cr313,2023-08-07T10:02:57.000Z,Load to Vehicle,,,['vh21'],['cr313']
5226,load_veh_cr225,2023-08-07T11:09:03.000Z,Load to Vehicle,,,['vh21'],['cr225']
5227,to_bay_cr261,2023-08-07T11:15:06.000Z,Bring to Loading Bay,,,,['cr261']
5228,to_bay_cr226,2023-08-07T11:18:25.000Z,Bring to Loading Bay,,,,['cr226']
5229,load_veh_cr261,2023-08-07T11:20:30.000Z,Load to Vehicle,,,['vh21'],['cr261']
5230,load_veh_cr226,2023-08-07T11:23:38.000Z,Load to Vehicle,,,['vh21'],['cr226']
5231,to_bay_cr292,2023-08-07T11:25:59.000Z,Bring to Loading Bay,,,,['cr292']
5232,load_veh_cr292,2023-08-07T11:29:49.000Z,Load to Vehicle,,,['vh21'],['cr292']
5233,to_bay_cr221,2023-08-07T11:35:14.000Z,Bring to Loading Bay,,,,['cr221']
5234,to_bay_cr262,2023-08-07T11:36:48.000Z,Bring to Loading Bay,,,,['cr262']
5235,load_veh_cr221,2023-08-07T11:41:34.000Z,Load to Vehicle,,,['vh21'],['cr221']
5236,to_bay_cr268,2023-08-07T11:45:40.000Z,Bring to Loading Bay,,,,['cr268']
5237,load_veh_cr262,2023-08-07T11:46:29.000Z,Load to Vehicle,,,['vh21'],['cr262']
5238,load_veh_cr268,2023-08-07T11:52:16.000Z,Load to Vehicle,,,['vh21'],['cr268']
5239,to_bay_cr273,2023-08-07T11:56:41.000Z,Bring to Loading Bay,,,,['cr273']
5240,to_bay_cr220,2023-08-07T11:57:21.000Z,Bring to Loading Bay,,,,['cr220']
5241,to_bay_cr265,2023-08-07T12:02:35.000Z,Bring to Loading Bay,,,,['cr265']
5242,load_truck_hu1582,2023-08-07T12:06:34.000Z,Load Truck,,,,['cr267']
5243,collect_hu1592,2023-08-07T12:06:34.000Z,Collect Goods,,,,
5244,load_truck_hu1592,2023-08-07T12:11:02.000Z,Load Truck,,,,['cr310']
5245,collect_hu1593,2023-08-07T12:11:02.000Z,Collect Goods,,,,
5246,load_truck_hu1593,2023-08-07T12:22:02.000Z,Load Truck,,,,['cr310']
5247,collect_hu1602,2023-08-07T12:22:02.000Z,Collect Goods,,,,
5248,load_truck_hu1602,2023-08-07T12:30:35.000Z,Load Truck,,,,['cr312']
5249,collect_hu1598,2023-08-07T12:30:35.000Z,Collect Goods,,,,
5250,collect_hu1584,2023-08-07T12:32:38.000Z,Collect Goods,,,,
5251,load_truck_hu1598,2023-08-07T12:33:10.000Z,Load Truck,,,,['cr312']
5252,load_truck_hu1584,2023-08-07T12:35:33.000Z,Load Truck,,,,['cr319']
5253,collect_hu1594,2023-08-07T12:35:33.000Z,Collect Goods,,,,
5254,load_truck_hu1594,2023-08-07T12:46:06.000Z,Load Truck,,,,['cr310']
5255,collect_hu1603,2023-08-07T12:46:06.000Z,Collect Goods,,,,
5256,load_truck_hu1603,2023-08-07T12:56:59.000Z,Load Truck,,,,['cr312']
5257,collect_hu1590,2023-08-07T12:56:59.000Z,Collect Goods,,,,
5258,load_truck_hu1590,2023-08-07T12:58:46.000Z,Load Truck,,,,['cr321']
5259,collect_hu1600,2023-08-07T12:58:46.000Z,Collect Goods,,,,
5260,load_veh_cr273,2023-08-07T13:02:46.000Z,Load to Vehicle,,,['vh21'],['cr273']
5261,book_vehs_td91,2023-08-07T13:04:44.000Z,Book Vehicles,,['td91'],['vh24'],
5262,load_veh_cr220,2023-08-07T13:10:22.000Z,Load to Vehicle,,,['vh21'],['cr220']
5263,to_bay_cr274,2023-08-07T13:12:29.000Z,Bring to Loading Bay,,,,['cr274']
5264,load_veh_cr265,2023-08-07T13:12:56.000Z,Load to Vehicle,,,['vh21'],['cr265']
5265,to_bay_cr222,2023-08-07T13:17:25.000Z,Bring to Loading Bay,,,,['cr222']
5266,to_bay_cr291,2023-08-07T13:20:12.000Z,Bring to Loading Bay,,,,['cr291']
5267,load_veh_cr274,2023-08-07T13:26:29.000Z,Load to Vehicle,,,['vh21'],['cr274']
5268,load_veh_cr291,2023-08-07T13:38:30.000Z,Load to Vehicle,,,['vh21'],['cr291']
5269,load_veh_cr222,2023-08-07T13:40:02.000Z,Load to Vehicle,,,['vh21'],['cr222']
5270,order_crs_td91,2023-08-07T13:46:21.000Z,Order Empty Containers,,['td91'],,"['cr327', 'cr328', 'cr329', 'cr330', 'cr331']"
5271,load_truck_hu1600,2023-08-07T14:06:43.000Z,Load Truck,,,,['cr312']
5272,collect_hu1577,2023-08-07T14:06:43.000Z,Collect Goods,,,,
5273,load_truck_hu1577,2023-08-07T14:09:17.000Z,Load Truck,,,,['cr267']
5274,collect_hu1576,2023-08-07T14:09:17.000Z,Collect Goods,,,,
5275,load_truck_hu1576,2023-08-07T14:24:54.000Z,Load Truck,,,,['cr311']
5276,collect_hu1599,2023-08-07T14:24:54.000Z,Collect Goods,,,,
5277,load_truck_hu1599,2023-08-07T14:37:53.000Z,Load Truck,,,,['cr312']
5278,collect_hu1579,2023-08-07T14:37:53.000Z,Collect Goods,,,,
5279,load_truck_hu1579,2023-08-07T14:39:45.000Z,Load Truck,,,,['cr267']
5280,collect_hu1601,2023-08-07T14:39:45.000Z,Collect Goods,,,,
5281,load_truck_hu1601,2023-08-07T14:55:51.000Z,Load Truck,,,,['cr312']
5282,collect_hu1587,2023-08-07T14:55:51.000Z,Collect Goods,,,,
5283,reg_co103,2023-08-07T14:58:56.000Z,Register Customer Order,['co103'],,,
5284,create_td92,2023-08-07T15:38:45.000Z,Create Transport Document,['co87'],['td92'],,
5285,load_truck_hu1587,2023-08-07T15:57:33.000Z,Load Truck,,,,['cr319']
5286,collect_hu1589,2023-08-07T15:57:33.000Z,Collect Goods,,,,
5287,load_truck_hu1589,2023-08-07T17:13:05.000Z,Load Truck,,,,['cr321']
5288,collect_hu1597,2023-08-07T17:13:05.000Z,Collect Goods,,,,
5289,load_truck_hu1597,2023-08-08T05:24:02.000Z,Load Truck,,,,['cr310']
5290,collect_hu1596,2023-08-08T05:24:02.000Z,Collect Goods,,,,
5291,load_truck_hu1596,2023-08-08T05:30:23.000Z,Load Truck,,,,['cr310']
5292,drive_term_cr321,2023-08-08T06:32:53.000Z,Drive to Terminal,,,,['cr321']
5293,pick_cr240,2023-08-08T06:32:53.000Z,Pick Up Empty Container,,,,['cr240']
5294,collect_hu1607,2023-08-08T06:32:53.000Z,Collect Goods,,,,
5295,collect_hu1606,2023-08-08T06:39:17.000Z,Collect Goods,,,,
5296,weigh_cr321,2023-08-08T06:42:16.000Z,Weigh,,,,['cr321']
5297,collect_hu1609,2023-08-08T06:46:17.000Z,Collect Goods,,,,
5298,to_bay_cr321,2023-08-08T06:46:36.000Z,Bring to Loading Bay,,,,['cr321']
5299,collect_hu1608,2023-08-08T06:50:30.000Z,Collect Goods,,,,
5300,drive_term_cr311,2023-08-08T06:55:17.000Z,Drive to Terminal,,,,['cr311']
5301,pick_cr282,2023-08-08T06:55:17.000Z,Pick Up Empty Container,,,,['cr282']
5302,drive_term_cr310,2023-08-08T06:59:57.000Z,Drive to Terminal,,,,['cr310']
5303,pick_cr278,2023-08-08T06:59:57.000Z,Pick Up Empty Container,,,,['cr278']
5304,drive_term_cr267,2023-08-08T07:14:31.000Z,Drive to Terminal,,,,['cr267']
5305,pick_cr315,2023-08-08T07:14:31.000Z,Pick Up Empty Container,,,,['cr315']
5306,weigh_cr267,2023-08-08T07:19:45.000Z,Weigh,,,,['cr267']
5307,to_bay_cr267,2023-08-08T07:24:19.000Z,Bring to Loading Bay,,,,['cr267']
5308,book_vehs_td92,2023-08-08T07:39:00.000Z,Book Vehicles,,['td92'],['vh27'],
5309,load_veh_cr321,2023-08-08T07:48:52.000Z,Load to Vehicle,,,['vh21'],['cr321']
5310,collect_hu1622,2023-08-08T07:51:57.000Z,Collect Goods,,,,
5311,create_td93,2023-08-08T07:52:59.000Z,Create Transport Document,['co100'],['td93'],,
5312,collect_hu1620,2023-08-08T07:54:20.000Z,Collect Goods,,,,
5313,load_veh_cr267,2023-08-08T07:55:22.000Z,Load to Vehicle,,,['vh21'],['cr267']
5314,load_truck_hu1622,2023-08-08T07:55:30.000Z,Load Truck,,,,['cr315']
5315,collect_hu1626,2023-08-08T07:56:15.000Z,Collect Goods,,,,
5316,drive_term_cr312,2023-08-08T07:56:56.000Z,Drive to Terminal,,,,['cr312']
5317,pick_cr302,2023-08-08T07:56:56.000Z,Pick Up Empty Container,,,,['cr302']
5318,collect_hu1610,2023-08-08T07:57:41.000Z,Collect Goods,,,,
5319,load_truck_hu1626,2023-08-08T07:57:44.000Z,Load Truck,,,,['cr315']
5320,weigh_cr311,2023-08-08T07:57:53.000Z,Weigh,,,,['cr311']
5321,load_truck_hu1606,2023-08-08T07:58:59.000Z,Load Truck,,,,['cr240']
5322,drive_term_cr319,2023-08-08T07:59:01.000Z,Drive to Terminal,,,,['cr319']
5323,pick_cr259,2023-08-08T07:59:01.000Z,Pick Up Empty Container,,,,['cr259']
5324,weigh_cr310,2023-08-08T08:03:52.000Z,Weigh,,,,['cr310']
5325,stock_cr310,2023-08-08T08:07:11.000Z,Place in Stock,,,,['cr310']
5326,create_td94,2023-08-08T08:36:33.000Z,Create Transport Document,['co92'],['td94'],,
5327,weigh_cr312,2023-08-08T08:57:59.000Z,Weigh,,,,['cr312']
5328,load_truck_hu1610,2023-08-08T08:58:18.000Z,Load Truck,,,,['cr282']
5329,collect_hu1612,2023-08-08T08:58:18.000Z,Collect Goods,,,,
5330,to_bay_cr311,2023-08-08T08:59:39.000Z,Bring to Loading Bay,,,,['cr311']
5331,weigh_cr319,2023-08-08T08:59:48.000Z,Weigh,,,,['cr319']
5332,depart_vh21,2023-08-08T09:00:00.000Z,Depart,,"['td61', 'td63', 'td74', 'td75', 'td77', 'td82', 'td83', 'td84', 'td88', 'td89']",['vh21'],"['cr218', 'cr219', 'cr220', 'cr221', 'cr222', 'cr225', 'cr226', 'cr227', 'cr261', 'cr262', 'cr263', 'cr264', 'cr265', 'cr266', 'cr267', 'cr268', 'cr273', 'cr274', 'cr291', 'cr292', 'cr293', 'cr294', 'cr299', 'cr313', 'cr321']"
5333,load_truck_hu1607,2023-08-08T09:02:08.000Z,Load Truck,,,,['cr240']
5334,book_vehs_td93,2023-08-08T09:02:44.000Z,Book Vehicles,,['td93'],"['vh22', 'vh26']",
5335,load_truck_hu1608,2023-08-08T09:03:33.000Z,Load Truck,,,,['cr240']
5336,load_truck_hu1609,2023-08-08T09:06:45.000Z,Load Truck,,,,['cr240']
5337,create_td95,2023-08-08T09:22:41.000Z,Create Transport Document,['co101'],['td95'],,
5338,create_td96,2023-08-08T09:23:46.000Z,Create Transport Document,['co88'],['td96'],,
5339,reg_co104,2023-08-08T09:52:34.000Z,Register Customer Order,['co104'],,,
5340,collect_hu1623,2023-08-08T10:00:24.000Z,Collect Goods,,,,
5341,load_truck_hu1612,2023-08-08T10:01:05.000Z,Load Truck,,,,['cr282']
5342,stock_cr312,2023-08-08T10:02:18.000Z,Place in Stock,,,,['cr312']
5343,resch_cr_cr311,2023-08-08T10:03:13.000Z,Reschedule Container,,['td87'],['vh22'],['cr311']
5344,to_bay_cr319,2023-08-08T10:06:51.000Z,Bring to Loading Bay,,,,['cr319']
5345,load_truck_hu1620,2023-08-08T10:30:20.000Z,Load Truck,,,,['cr278']
5346,load_truck_hu1623,2023-08-08T11:06:08.000Z,Load Truck,,,,['cr315']
5347,collect_hu1618,2023-08-08T11:06:08.000Z,Collect Goods,,,,
5348,collect_hu1629,2023-08-08T11:09:44.000Z,Collect Goods,,,,
5349,resch_cr_cr319,2023-08-08T11:12:26.000Z,Reschedule Container,,['td89'],['vh22'],['cr319']
5350,load_truck_hu1629,2023-08-08T11:16:38.000Z,Load Truck,,,,['cr302']
5351,collect_hu1624,2023-08-08T11:16:38.000Z,Collect Goods,,,,
5352,load_truck_hu1624,2023-08-08T11:19:44.000Z,Load Truck,,,,['cr315']
5353,collect_hu1634,2023-08-08T11:19:44.000Z,Collect Goods,,,,
5354,load_truck_hu1634,2023-08-08T11:38:55.000Z,Load Truck,,,,['cr259']
5355,collect_hu1615,2023-08-08T11:38:55.000Z,Collect Goods,,,,
5356,load_truck_hu1618,2023-08-08T11:41:51.000Z,Load Truck,,,,['cr278']
5357,load_truck_hu1615,2023-08-08T11:44:38.000Z,Load Truck,,,,['cr282']
5358,collect_hu1611,2023-08-08T11:44:38.000Z,Collect Goods,,,,
5359,book_vehs_td94,2023-08-08T11:49:30.000Z,Book Vehicles,,['td94'],['vh29'],
5360,load_truck_hu1611,2023-08-08T11:56:06.000Z,Load Truck,,,,['cr282']
5361,collect_hu1632,2023-08-08T11:56:06.000Z,Collect Goods,,,,
5362,book_vehs_td95,2023-08-08T12:03:10.000Z,Book Vehicles,,['td95'],"['vh22', 'vh27']",
5363,load_truck_hu1632,2023-08-08T13:03:09.000Z,Load Truck,,,,['cr302']
5364,collect_hu1605,2023-08-08T13:03:09.000Z,Collect Goods,,,,
5365,load_truck_hu1605,2023-08-08T13:05:51.000Z,Load Truck,,,,['cr240']
5366,collect_hu1637,2023-08-08T13:05:51.000Z,Collect Goods,,,,
5367,load_truck_hu1637,2023-08-08T13:17:29.000Z,Load Truck,,,,['cr259']
5368,collect_hu1614,2023-08-08T13:17:29.000Z,Collect Goods,,,,
5369,load_truck_hu1614,2023-08-08T13:19:19.000Z,Load Truck,,,,['cr282']
5370,collect_hu1631,2023-08-08T13:19:19.000Z,Collect Goods,,,,
5371,load_truck_hu1631,2023-08-08T13:26:19.000Z,Load Truck,,,,['cr302']
5372,collect_hu1628,2023-08-08T13:26:19.000Z,Collect Goods,,,,
5373,collect_hu1613,2023-08-08T13:27:47.000Z,Collect Goods,,,,
5374,load_truck_hu1628,2023-08-08T13:28:44.000Z,Load Truck,,,,['cr302']
5375,load_truck_hu1613,2023-08-08T13:33:47.000Z,Load Truck,,,,['cr282']
5376,collect_hu1627,2023-08-08T13:33:47.000Z,Collect Goods,,,,
5377,load_truck_hu1627,2023-08-08T13:36:10.000Z,Load Truck,,,,['cr315']
5378,collect_hu1621,2023-08-08T13:36:10.000Z,Collect Goods,,,,
5379,load_truck_hu1621,2023-08-08T13:42:46.000Z,Load Truck,,,,['cr278']
5380,collect_hu1625,2023-08-08T13:42:46.000Z,Collect Goods,,,,
5381,load_truck_hu1625,2023-08-08T13:51:58.000Z,Load Truck,,,,['cr315']
5382,collect_hu1635,2023-08-08T13:51:58.000Z,Collect Goods,,,,
5383,load_truck_hu1635,2023-08-08T13:55:11.000Z,Load Truck,,,,['cr259']
5384,collect_hu1617,2023-08-08T13:55:11.000Z,Collect Goods,,,,
5385,book_vehs_td96,2023-08-08T14:05:26.000Z,Book Vehicles,,['td96'],['vh27'],
5386,drive_term_cr282,2023-08-08T14:41:25.000Z,Drive to Terminal,,,,['cr282']
5387,pick_cr318,2023-08-08T14:41:25.000Z,Pick Up Empty Container,,,,['cr318']
5388,weigh_cr282,2023-08-08T14:44:47.000Z,Weigh,,,,['cr282']
5389,stock_cr282,2023-08-08T14:48:20.000Z,Place in Stock,,,,['cr282']
5390,load_truck_hu1617,2023-08-08T14:57:56.000Z,Load Truck,,,,['cr278']
5391,collect_hu1630,2023-08-08T14:57:56.000Z,Collect Goods,,,,
5392,reg_co105,2023-08-08T16:09:50.000Z,Register Customer Order,['co105'],,,
5393,load_truck_hu1630,2023-08-08T16:29:11.000Z,Load Truck,,,,['cr302']
5394,collect_hu1642,2023-08-08T16:29:11.000Z,Collect Goods,,,,
5395,collect_hu1638,2023-08-09T05:30:45.000Z,Collect Goods,,,,
5396,load_truck_hu1642,2023-08-09T05:42:15.000Z,Load Truck,,,,['cr318']
5397,load_truck_hu1638,2023-08-09T05:45:11.000Z,Load Truck,,,,['cr259']
5398,collect_hu1643,2023-08-09T05:45:11.000Z,Collect Goods,,,,
5399,load_truck_hu1643,2023-08-09T05:54:31.000Z,Load Truck,,,,['cr318']
5400,collect_hu1619,2023-08-09T05:54:31.000Z,Collect Goods,,,,
5401,create_td97,2023-08-09T06:09:06.000Z,Create Transport Document,['co98'],['td97'],,
5402,drive_term_cr315,2023-08-09T06:11:54.000Z,Drive to Terminal,,,,['cr315']
5403,pick_cr247,2023-08-09T06:11:54.000Z,Pick Up Empty Container,,,,['cr247']
5404,weigh_cr315,2023-08-09T06:20:28.000Z,Weigh,,,,['cr315']
